-6.4393	0.3527737
-6.3393	0.2356604
-6.2393	0.1735978
-6.1393	0.1781061
-6.0393	0.2559172
-5.9393	0.405219
-5.8393	0.6366711
-5.7393	0.9314655
-5.6393	1.290587
-5.5393	1.693152
-5.4393	2.144017
-5.3393	2.660452
-5.2393	3.236895
-5.1393	3.801749
-5.0393	4.439529
-4.9393	5.056065
-4.8393	5.666628
-4.7393	6.243576
-4.6393	6.741598
-4.5393	7.208355
-4.4393	7.590463
-4.3393	7.926342
-4.2393	8.184947
-4.1393	8.341351
-4.0393	8.410369
-3.9393	8.362363
-3.8393	8.222318
-3.7393	7.981702
-3.6393	7.654622
-3.5393	7.243411
-3.4393	6.77994
-3.3393	6.219438
-3.2393	5.611347
-3.1393	4.983818
-3.0393	4.278542
-2.9393	3.640633
-2.8393	2.982311
-2.7393	2.36329
-2.6393	1.832917
-2.5393	1.35436
-2.4393	0.9492511
-2.3393	0.6248153
-2.2393	0.399584
-2.1393	0.2790095
-2.0393	0.2785593
-1.9393	0.3976575
-1.8393	0.6363241
-1.7393	0.9911862
-1.6393	1.442402
-1.5393	1.956071
-1.4393	2.577462
-1.3393	3.262938
-1.2393	3.967024
-1.1393	4.765711
-1.0393	5.595898
-0.9393	6.437011
-0.8393	7.217862
-0.7393	7.9607
-0.6393	8.63015
-0.5393	9.223168
-0.4393	9.743962
-0.3393	10.147
-0.2393	10.45965
-0.1393	10.66371
-0.0393	10.73595
0.0607	10.67821
0.1607	10.49977
0.2607	10.1861
0.3607	9.791094
0.4607	9.270148
0.5607	8.688465
0.6607	8.028468
0.7607	7.302099
0.8607	6.558454
0.9607	5.720006
1.0607	4.870716
1.1607	4.077054
1.2607	3.327761
1.3607	2.641909
1.4607	2.005098
1.5607	1.500305
1.6607	1.038016
1.7607	0.6851143
1.8607	0.4176756
1.9607	0.2847714
2.0607	0.2717017
2.1607	0.3779107
2.2607	0.5916791
2.3607	0.902023
2.4607	1.293721
2.5607	1.765654
2.6607	2.30435
2.7607	2.906516
2.8607	3.54242
2.9607	4.199319
3.0607	4.862973
3.1607	5.510302
3.2607	6.11552
3.3607	6.662601
3.4607	7.149483
3.5607	7.559621
3.6607	7.879881
3.7607	8.142614
3.8607	8.301354
3.9607	8.352349
4.0607	8.312854
4.1607	8.17329
4.2607	7.934186
4.3607	7.623433
4.4607	7.226278
4.5607	6.777716
4.6607	6.27582
4.7607	5.726138
4.8607	5.140174
4.9607	4.522145
5.0607	3.894257
5.1607	3.301853
5.2607	2.745438
5.3607	2.239401
5.4607	1.758485
5.5607	1.350395
5.6607	0.9910494
5.7607	0.687093
5.8607	0.4529073
5.9607	0.2857464
6.0607	0.1892418
6.1607	0.1679217
6.2607	0.2114611
6.3607	0.3150658
6.4607	0.4625942
6.5607	0.657158
6.6607	0.8835732
6.7607	1.144984
6.8607	1.432676
6.9607	1.719177
7.0607	2.019251
7.1607	2.300864
7.2607	2.570908
7.3607	2.806592
7.4607	3.012614
7.5607	3.178601
7.6607	3.31858
7.7607	3.415414
7.8607	3.466171
7.9607	3.474778
8.0607	3.448921
8.1607	3.376858
8.2607	3.267474
8.3607	3.129907
8.4607	2.964069
8.5607	2.7747
8.6607	2.56262
8.7607	2.343588
8.8607	2.105503
8.9607	1.865126
9.0607	1.626766
9.1607	1.396076
9.2607	1.164369
9.3607	0.9692903
9.4607	0.7851298
9.5607	0.6199078
9.6607	0.4799483
9.7607	0.3641346
9.8607	0.2610784
9.9607	0.1815075
10.0607	0.1231075
10.1607	0.08748277
10.2607	0.07126415
10.3607	0.07128654
10.4607	0.08475417
10.5607	0.1082321
10.6607	0.1416493
10.7607	0.1821393
10.8607	0.2252061
10.9607	0.2712615
11.0607	0.3181339
11.1607	0.3592271
11.2607	0.3987806
11.3607	0.4293585
11.4607	0.4561321
11.5607	0.4749935
11.6607	0.4876155
11.7607	0.4929732
11.8607	0.4920865
11.9607	0.4835388
12.0607	0.4675962
12.1607	0.4475024
12.2607	0.4235444
12.3607	0.3960097
12.4607	0.3672823
12.5607	0.3366123
12.6607	0.3056898
12.7607	0.2742587
12.8607	0.2425142
12.9607	0.2121054
13.0607	0.1834041
13.1607	0.157465
13.2607	0.134298
13.3607	0.1144777
13.4607	0.0981559
13.5607	0.08373437
13.6607	0.07150045
13.7607	0.06180484
13.8607	0.05454682
13.9607	0.04952615
14.0607	0.046366
14.1607	0.04486987
14.2607	0.04493703
14.3607	0.04632869
14.4607	0.04899883
14.5607	0.05257934
14.6607	0.05686128
14.7607	0.06224137
14.8607	0.06807291
14.9607	0.07530357
15.0607	0.082972
15.1607	0.09159433
15.2607	0.1000189
15.3607	0.1096747
15.4607	0.1187273
15.5607	0.1277452
15.6607	0.1371348
15.7607	0.1463118
15.8607	0.1547215
15.9607	0.1648884
16.0607	0.1727446
16.1607	0.1789058
16.2607	0.183807
16.3607	0.1871289
16.4607	0.1886909
16.5607	0.1880206
16.6607	0.1852248
16.7607	0.180377
16.8607	0.1732757
16.9607	0.1641484
17.0607	0.152749
17.1607	0.1398211
17.2607	0.1262764
17.3607	0.1124618
17.4607	0.09764226
17.5607	0.08346698
17.6607	0.07011252
17.7607	0.05804027
17.8607	0.04689082
17.9607	0.03857693
18.0607	0.03370674
18.1607	0.03184995
18.2607	0.03414202
18.3607	0.04044864
18.4607	0.05053227
18.5607	0.06448121
18.6607	0.08251434
18.7607	0.1055482
18.8607	0.1316826
18.9607	0.1617929
19.0607	0.1956455
19.1607	0.2304096
19.2607	0.2663366
19.3607	0.3010559
19.4607	0.3366695
19.5607	0.3704014
19.6607	0.4012443
19.7607	0.4320822
19.8607	0.4575462
19.9607	0.479625
20.0607	0.4975984
20.1607	0.5098137
20.2607	0.5161377
20.3607	0.5166177
20.4607	0.5113956
20.5607	0.5008705
20.6607	0.4864266
20.7607	0.4642694
20.8607	0.4381898
20.9607	0.4078158
21.0607	0.3749607
21.1607	0.3396593
21.2607	0.3033493
21.3607	0.2654424
21.4607	0.2312304
21.5607	0.1949714
21.6607	0.1631983
21.7607	0.1321527
21.8607	0.1048543
21.9607	0.08151443
22.0607	0.06242543
22.1607	0.04795789
22.2607	0.03824612
22.3607	0.03416192
22.4607	0.03438454
22.5607	0.03898983
22.6607	0.04764448
22.7607	0.06013585
22.8607	0.0762015
22.9607	0.09496839
23.0607	0.1164141
23.1607	0.1379631
23.2607	0.1603229
23.3607	0.1823109
23.4607	0.2032418
23.5607	0.2231093
23.6607	0.2408713
23.7607	0.2554346
23.8607	0.2690925
23.9607	0.279007
24.0607	0.2861021
24.1607	0.2894737
24.2607	0.2890185
24.3607	0.2855475
24.4607	0.2793627
24.5607	0.2703263
24.6607	0.2588012
24.7607	0.2449841
24.8607	0.2295415
24.9607	0.2124088
25.0607	0.1941568
25.1607	0.1755193
25.2607	0.1572088
25.3607	0.1400064
25.4607	0.1234035
25.5607	0.1074958
25.6607	0.09309294
25.7607	0.07973475
25.8607	0.06726204
25.9607	0.05693341
26.0607	0.04805489
26.1607	0.04107545
26.2607	0.03563691
26.3607	0.03183378
26.4607	0.02918727
26.5607	0.02777447
26.6607	0.02726456
26.7607	0.0275021
26.8607	0.02838635
26.9607	0.0297693
27.0607	0.03134254
27.1607	0.03309859
27.2607	0.03479122
27.3607	0.03634331
27.4607	0.03763175
27.5607	0.03868015
27.6607	0.03944998
27.7607	0.03999222
27.8607	0.04009793
27.9607	0.03999471
28.0607	0.03957684
28.1607	0.03900848
28.2607	0.03823119
28.3607	0.03735317
28.4607	0.03650126
28.5607	0.03560333
28.6607	0.03469172
28.7607	0.03377141
28.8607	0.03285608
28.9607	0.03214843
29.0607	0.03135249
29.1607	0.0307406
29.2607	0.03017474
29.3607	0.02967851
29.4607	0.02916115
29.5607	0.02867488
29.6607	0.028308
29.7607	0.027915
29.8607	0.02752325
29.9607	0.02723098
30.0607	0.02694121
30.1607	0.02686286
30.2607	0.02690017
30.3607	0.02720238
30.4607	0.02768865
30.5607	0.02847465
30.6607	0.02968225
30.7607	0.03135249
30.8607	0.0335687
30.9607	0.03629481
31.0607	0.03969872
31.1607	0.04363864
31.2607	0.04812205
31.3607	0.05302955
31.4607	0.05835119
31.5607	0.06395638
31.6607	0.06994711
31.7607	0.07637561
31.8607	0.08295584
31.9607	0.08935822
32.0607	0.09564494
32.1607	0.1015001
32.2607	0.1067384
32.3607	0.1111248
32.4607	0.114729
32.5607	0.1174165
32.6607	0.1190992
32.7607	0.1196651
32.8607	0.1190184
32.9607	0.1171753
33.0607	0.1140362
33.1607	0.110207
33.2607	0.104858
33.3607	0.09908367
33.4607	0.09253081
33.5607	0.08557872
33.6607	0.07808938
33.7607	0.07033016
33.8607	0.06272142
33.9607	0.05537137
34.0607	0.04866678
34.1607	0.04249572
34.2607	0.03784068
34.3607	0.03403507
34.4607	0.03167335
34.5607	0.03066225
34.6607	0.03102043
34.7607	0.03292697
34.8607	0.0364341
34.9607	0.04146099
35.0607	0.04775766
35.1607	0.05576561
35.2607	0.06443768
35.3607	0.07378257
35.4607	0.08361
35.5607	0.09387272
35.6607	0.1043008
35.7607	0.1144168
35.8607	0.1244295
35.9607	0.1339921
36.0607	0.1425
36.1607	0.1500453
36.2607	0.1559316
36.3607	0.1601451
36.4607	0.1631697
36.5607	0.1645576
36.6607	0.1643313
36.7607	0.1626386
36.8607	0.1593031
36.9607	0.1541096
37.0607	0.1481487
37.1607	0.1401805
37.2607	0.1315955
37.3607	0.1229297
37.4607	0.113647
37.5607	0.1039986
37.6607	0.09506664
37.7607	0.08495938
37.8607	0.07551997
37.9607	0.06668249
38.0607	0.05838477
38.1607	0.0511653
38.2607	0.04491464
38.3607	0.0399661
38.4607	0.03611945
38.5607	0.0332727
38.6607	0.03141964
38.7607	0.03065852
38.8607	0.03082517
38.9607	0.03186363
39.0607	0.03372291
39.1607	0.03623636
39.2607	0.03908683
39.3607	0.04221962
39.4607	0.04549916
39.5607	0.04874015
39.6607	0.05213784
39.7607	0.05518482
39.8607	0.05802162
39.9607	0.06048905
40.0607	0.06244906
40.1607	0.06396136
